GMDNAME,KTNAME,LAT_CNTR,LONG_CNTR,HEIGHT_CNTR,BEVDICHTE_SQKM_ 2019,AUSLAENDER_ANTEIL_2019,ALTERSVERTEILUNG_ANTEIL_0_19_ 2019,ALTERSVERTEILUNG_ANTEIL_20_64_ 2019,ALTERSVERTEILUNG_ANTEIL_65PLUS_ 2019,PRIVATHAUSHALTE_2019,DURCHSCH_HAUSHALTSGROESSE_2019,GESAMTFLAECHE_ SQKM_2016,LANDWIRTSCHAFTSFLAECHE_ANTEIL_2004/09,WALD_GEHOELZE_ANTEIL_2004/09,UNPRODUKTIVE_FLAECHE_ANTEIL_2004/09,BESCHAEFTIGTE_TOTAL_2018,BESCHAEFTIGTE_ERSTERSEKTOR_2018,BESCHAEFTIGTE_ZWEITERRSEKTOR_2018,BESCHAEFTIGTE_DRITTERSEKTOR_2018,ARBEITSSTAETTEN_TOTAL_2018,ARBEITSSTAETTEN_ERSTERSEKTOR_2018,ARBEITSSTAETTEN_ZWEITERSEKTOR_2018,ARBEITSSTAETTEN_DRITTERSEKTOR_2018,NEUWOHNUNGEN_PRO_1000_2018,SOZAILHILFEQUOTE_2019,WAEHLERANTEIL_FDP_2019,WAEHLERANTEIL_CVP_2019,WAEHLERANTEIL_SP_2019,WAEHLERANTEIL_SVP_2019,WAEHLERANTEIL_EVP_CSP_2019,WAEHLERANTEIL_GLP_2019,WAEHLERANTEIL_BDP_2019,WAEHLERANTEIL_PDA_SOL_2019,WAEHLERANTEIL_GPS_2019,WAEHLERANTEIL_KLEINERECHTSPARTEIN_2019,AVG_INCOME_PRO_STEUERPFLPERSON,STEUERBARES_EINKOMMEN_GEMEINDE,ANZAHL_FAHRZEUGE,ANZAHL_HALTESTELLEN_OV,Anzahl Filialen Coop,Anzahl Filialen Migros,Anzahl Filialen Denner,Anzahl Filialen Spar
Le Landeron,Neuchâtel,47.0548137793469,7.06484119515681,483.450789760798,448.151751,20.05643586,20.90297374,56.50097677,22.59604949,2114,2.158467361,10.28,39.78494624,43.30400782,1.564027371,1281.0,66.0,511.0,704.0,306.0,21.0,58.0,227.0,1.721540779,4.16,31.63011998,4.09598676,14.17045925,14.06702524,,12.28796028,,7.012825817,16.40463384,,102152.73120606,188.8804,2860.999999641534,8,1,1,0,0
Le Lieu,Vaud,46.6593216837789,6.29931889055162,1076.76282301545,27.65826675,15.55555556,19.44444444,57.22222222,23.33333333,421,2.121140143,32.54,34.19434194,59.96309963,2.521525215,676.0,38.0,522.0,116.0,81.0,14.0,26.0,41.0,0.0,2.63,25.60316889,1.188332733,26.05329492,15.93446165,4.627295643,3.096867123,0.324090745,4.0871444,16.11451206,1.170327692,70015.183246073,26.7458,537.0000001221675,4,0,0,0,0
Le Locle,Neuchâtel,47.0569450465855,6.74892910847303,968.214796532877,321.1771495,28.16205534,21.09234639,58.1836148,20.72403881,5195,2.098556304,34.66,49.50895436,36.19295205,1.559792028,8765.0,96.0,5706.0,2963.0,761.0,42.0,218.0,501.0,0.0,8.96,18.27467731,4.057944099,11.69096481,13.09313771,,4.707958028,,31.95282756,16.0274863,,58753.369672944,237.1286,5948.999996400855,75,1,2,1,0
Le Mont-sur-Lausanne,Vaud,46.5596356592646,6.63529732013412,749.934581226669,917.5510204,28.24733096,24.08807829,61.2544484,14.65747331,3543,2.507761784,9.8,51.54320988,18.20987654,0.0,8103.0,57.0,1643.0,6403.0,757.0,18.0,150.0,589.0,12.84426331,2.64,26.49577032,2.98641374,16.54191233,15.83440144,1.881568829,11.27659574,0.251217637,2.79671879,19.46680338,0.42296847,101542.09989806,298.8384,5558.999999132022,9,1,0,1,0
Le Mouret,Fribourg,46.7510875598075,7.1781969426877,827.774964890443,168.9116379,14.67304625,21.40350877,61.46730463,17.1291866,1263,2.457640538,18.56,48.06451613,42.84946237,0.376344086,823.0,79.0,221.0,523.0,152.0,33.0,31.0,88.0,1.276324186,1.08,16.74568236,15.2556722,18.76058246,23.36606841,3.741957332,3.911276668,0.406366407,,13.95191331,0.237047071,68247.27427598,80.1223,2048.9999998610524,7,0,0,0,0
Le Noirmont,Jura,47.2244150422721,6.95670264385526,1020.97911981959,92.34919078,15.40095592,20.81784387,62.13489113,17.047265,817,2.274173807,20.39,50.80922021,42.52084355,0.539480137,1952.0,57.0,1199.0,696.0,178.0,24.0,54.0,100.0,0.538793103,1.41,11.42034549,17.17850288,33.87715931,10.07677543,11.22840691,,,,16.21880998,,60519.225806452,46.9024,1168.0000003114667,3,1,0,0,0
Le Pâquier (FR),Fribourg,46.5933155094137,7.05499183901661,803.370571462438,297.5501114,16.84131737,25.5988024,60.32934132,14.07185629,515,2.541747573,4.49,68.59688196,17.59465479,0.668151448,230.0,24.0,127.0,79.0,57.0,8.0,6.0,43.0,6.875477464,1.49,21.90580504,19.42314713,20.66447609,14.31179263,3.577948156,5.074844834,0.401606426,,11.7196057,0.730193501,76020.323325635,32.9168,782.0000002047419,2,0,0,0,0
Le Vaud,Vaud,46.4778176060362,6.23411933346762,873.538324722089,436.3344051,19.3072955,27.19233604,58.58511422,14.22254974,487,2.743326489,3.11,50.47923323,29.71246006,0.319488818,229.0,21.0,54.0,154.0,76.0,9.0,15.0,52.0,7.064364207,1.15,20.18361994,4.138735063,15.06849315,16.93383853,1.67589624,13.21772078,0.757796561,2.462838823,19.4549694,2.054794521,100454.14937759,48.4189,904.00000021696,2,0,0,0,0
Leibstadt,Aargau,47.5891556921206,8.17512678982253,391.54134900216,216.5884194,35.18786127,18.78612717,62.71676301,18.49710983,595,2.28907563,6.39,43.73040752,34.32601881,3.448275862,1106.0,61.0,692.0,353.0,97.0,19.0,28.0,50.0,40.34134988,3.25,8.433037437,12.1960633,7.159397916,59.24353531,0.791200309,2.335005789,2.238517947,,5.113855654,0.540331918,66610.968921389,36.4362,1043.99999941536,2,0,0,0,0
Leimbach (AG),Aargau,47.2725860428635,8.16944126111579,575.925946711563,411.3043478,10.78224101,21.14164905,60.25369979,18.60465116,199,2.361809045,1.15,51.32743363,31.85840708,0.0,133.0,21.0,64.0,48.0,43.0,7.0,9.0,27.0,4.484304933,,11.29464286,6.964285714,16.33928571,39.28571429,6.651785714,3.258928571,5.223214286,,5.357142857,2.1875,71011.458333333,13.6342,350.0000000583333,2,0,0,0,0
Leissigen,Bern,46.6537474437859,7.77307129573029,629.613000799902,110.5973025,11.58536585,19.94773519,59.84320557,20.20905923,515,2.205825243,10.38,31.21998079,52.06532181,10.95100865,252.0,22.0,60.0,170.0,83.0,8.0,15.0,60.0,7.414272475,2.76,7.716794731,1.899012075,13.21624588,37.11306257,4.390779363,8.06805708,9.956092206,0.340285401,8.935236004,3.260153677,62310.232558139,26.7934,686.0000000102899,4,0,0,0,0
Lengnau (AG),Aargau,47.5206155896699,8.32952643941045,461.987864318304,219.4159432,15.25179856,24.02877698,59.38848921,16.58273381,1097,2.514129444,12.67,52.61075949,37.65822785,0.079113924,1134.0,97.0,469.0,568.0,188.0,40.0,34.0,114.0,4.010207802,1.53,12.81372948,15.30999864,11.80979514,38.24447158,1.377018044,7.53629087,2.855786189,,7.176773843,0.691900692,77573.884758364,83.4695,1743.9999996548715,4,0,0,0,0
Lengnau (BE),Bern,47.1822299755973,7.3660672810739,490.119229303673,712.5506073,26.5719697,20.07575758,57.67045455,22.25378788,2337,2.228070175,7.41,39.30013459,37.01211306,2.153432032,1822.0,32.0,879.0,911.0,260.0,11.0,72.0,177.0,3.657362849,6.26,9.551842652,1.173988498,20.0530847,34.56970769,4.464559159,5.856331031,8.80661517,0.421955286,10.03164665,1.041276755,61883.341380975,128.1604,3085.000000576169,9,1,1,1,0
Lengwil,Thurgau,47.6186807141086,9.19456897062325,576.684161960147,196.1754781,27.80963303,22.53440367,62.9587156,14.50688073,674,2.556379822,8.89,68.77828054,18.09954751,0.678733032,875.0,116.0,164.0,595.0,134.0,34.0,25.0,75.0,2.910360885,,6.125,13.625,12.45833333,37.54166667,2.833333333,8.125,1.916666667,,11.95833333,5.416666667,66066.816143498,44.1987,1026.0000000656642,7,0,0,0,0
Lenk,Bern,46.4572327700377,7.44254612745398,1116.81325074844,18.88049395,12.22030981,18.33046472,56.92771084,24.74182444,1069,2.140318054,123.09,36.36954579,23.13317624,38.54716828,1735.0,289.0,376.0,1070.0,328.0,100.0,52.0,176.0,5.136986301,0.55,8.689069063,0.566572238,4.757253102,53.62899287,2.994041223,6.559538927,7.384976067,0.293054606,4.879359187,6.769561395,56219.462365591,52.2841,1371.00000048442,67,1,0,0,0
Lens,Valais,46.2791192860757,7.44642852140568,1179.0200572852,302.2889843,31.5428301,15.87789872,55.51348793,28.60861335,1972,2.098884381,13.98,36.25981442,39.90007138,4.068522484,1688.0,227.0,172.0,1289.0,356.0,31.0,31.0,294.0,6.96780394,0.26,22.72407733,31.44991213,16.53778559,17.15289982,0.949033392,0.702987698,,,8.769771529,,65325.498426023,186.7656,1755.0000004857586,27,0,0,0,0
Lenzburg,Aargau,47.389490980218,8.17369275410151,453.983891523443,956.8523431,28.40510072,18.08353354,65.00646831,16.90999815,5061,2.11045248,11.31,21.67400881,49.60352423,0.528634361,9767.0,23.0,2426.0,7318.0,951.0,10.0,105.0,836.0,7.962253023,3.67,18.12249971,8.299996116,21.73457102,18.02151707,3.823746456,12.69468288,2.841107702,,11.98586243,0.442770032,74092.307692308,324.5984,5916.0000002848865,24,1,2,2,0
Les Bois,Jura,47.1765167179203,6.90568733692132,1079.05538325012,49.85835694,7.061688312,22.56493506,58.6038961,18.83116883,505,2.417821782,24.71,56.8356998,37.36308316,0.283975659,513.0,113.0,265.0,135.0,126.0,42.0,25.0,59.0,0.801282051,1.13,9.188361409,20.36753446,19.90811639,13.62940276,14.5482389,,,,22.35834609,,70834.375,31.7338,778.0000002230266,4,0,0,1,0
Les Breuleux,Jura,47.212012355023,7.00433656905365,1085.97618241981,141.6820702,11.93737769,21.91780822,57.79517286,20.28701892,664,2.277108434,10.82,62.19963031,30.03696858,0.092421442,1142.0,65.0,830.0,247.0,121.0,25.0,33.0,63.0,2.604166667,2.1,21.73458725,15.04702194,29.98955068,7.732497388,8.568443051,,,,16.92789969,,57846.945337621,35.9808,1084.0000001084,7,1,0,0,0
Les Clées,Vaud,46.7319097978355,6.46264068951688,655.309405375272,26.27840909,11.89189189,19.45945946,58.91891892,21.62162162,79,2.341772152,7.04,24.00568182,70.17045455,0.568181818,31.0,5.0,11.0,15.0,,,5.0,10.0,0.0,,20.73699422,0.216763006,20.15895954,26.2283237,2.095375723,9.682080925,0.289017341,0.505780347,17.34104046,2.167630058,74502.702702703,5.5132,123.99999998512001,1,0,0,0,0
Les Enfers,Jura,47.2877133502452,7.04469841595107,1003.77985540312,20.92696629,3.355704698,22.81879195,65.10067114,12.08053691,55,2.672727273,7.12,48.93917963,47.94908062,0.424328147,49.0,33.0,4.0,12.0,26.0,13.0,4.0,9.0,0.0,,7.142857143,26.19047619,19.84126984,7.936507937,2.380952381,,,,36.50793651,,59227.419354839,3.6721,,1,0,0,0,0
Les Genevez (JU),Jura,47.2564916574186,7.12948243267347,1080.77183279675,36.97725605,5.555555556,20.43650794,54.76190476,24.8015873,217,2.262672811,13.63,53.74449339,41.55653451,1.101321586,437.0,38.0,328.0,71.0,53.0,18.0,12.0,23.0,0.0,,23.19277108,14.15662651,23.19277108,14.15662651,11.44578313,,,,13.85542169,,57918.410041841,13.8425,362.000000062445,7,0,0,0,0
Les Montets,Fribourg,46.8156262702252,6.86864668774065,538.483725034632,147.8599222,17.82894737,23.48684211,61.18421053,15.32894737,609,2.402298851,10.28,59.74781765,28.7099903,0.193986421,322.0,53.0,154.0,115.0,92.0,22.0,25.0,45.0,21.54273801,1.42,25.98491199,14.50125733,15.4233026,23.30259849,2.975691534,3.646269908,0.50293378,,10.10058676,1.634534786,61893.939393939,34.7225,1003.000000355609,6,0,0,0,0
Les Planchettes,Neuchâtel,47.1065479713977,6.7706862367466,1112.1886969367,18.07331628,13.20754717,20.75471698,60.8490566,18.39622642,90,2.322222222,11.73,37.5534645,56.80068435,2.56629598,67.0,23.0,18.0,26.0,25.0,13.0,5.0,7.0,0.0,6.19,16.4983165,4.04040404,6.060606061,34.00673401,,0.336700337,,19.86531987,19.19191919,,62128.571428571,5.6537,,3,0,0,0,0
Les Ponts-de-Martel,Neuchâtel,46.9983591452299,6.72996114814845,1081.20718932524,67.25371491,8.428805237,21.11292962,56.79214403,22.09492635,526,2.288973384,18.17,59.29398787,30.33645891,5.626034198,498.0,79.0,127.0,292.0,136.0,30.0,34.0,72.0,0.0,4.89,29.67708867,4.510507432,9.687339826,27.83188109,,4.664274731,,11.63505894,11.99384931,,57612.096774194,28.5756,729.9999998394,9,0,0,0,0
Les Verrières,Neuchâtel,46.9039077027878,6.48313969477581,972.501928582788,22.30689297,7.763975155,22.67080745,53.88198758,23.44720497,312,2.022435897,28.87,45.4954955,50.7969508,0.415800416,219.0,54.0,76.0,89.0,75.0,19.0,16.0,40.0,1.39275766,6.58,36.85847589,3.576982893,12.59720062,23.95023328,,4.66562986,,5.598755832,11.97511664,,55017.669172932,14.6347,,5,0,0,0,0
Leuggern,Aargau,47.5798847010146,8.21753400223483,393.399098130874,155.5959302,20.41102289,17.56188697,60.81270434,21.62540869,914,2.304157549,13.76,47.41442098,37.14493809,6.336489439,1263.0,115.0,343.0,805.0,200.0,40.0,35.0,125.0,1.396648045,1.2,9.97681883,17.34129815,7.730028531,48.89443652,1.194721826,3.914051355,2.630171184,,5.786376605,0.436875892,65682.834994463,59.3116,1647.000000698328,7,0,0,1,0
Leuk,Valais,46.317632352368,7.63468615374641,801.198072514497,71.29646419,12.94506612,18.51475076,60.63072228,20.85452696,1719,2.251308901,55.15,21.78487212,45.09341556,26.93633231,1699.0,207.0,243.0,1249.0,350.0,56.0,60.0,234.0,3.820682629,1.39,1.242022919,57.71632471,13.51815,21.18987168,0.356824264,0.672476498,,,5.263157895,,54505.639534884,93.7497,2505.0000002615516,26,1,2,1,0
Leukerbad,Valais,46.3797109502911,7.62971035233422,1458.39594028704,19.59298871,32.82789992,13.87414708,61.71341926,24.41243366,690,1.911594203,67.32,14.20083185,8.912655972,75.51990493,948.0,21.0,61.0,866.0,154.0,8.0,18.0,128.0,0.707714084,1.61,2.516109236,58.94446149,4.817428659,24.73151273,0.030684259,1.380791654,,,7.548327708,,38565.393794749,32.3178,714.0000003855599,19,0,1,0,0
Leutwil,Aargau,47.3085372113871,8.17390076497352,661.934943325818,202.1333333,8.179419525,18.33773087,62.13720317,19.52506596,316,2.392405063,3.75,50.53191489,38.56382979,0.0,191.0,36.0,80.0,75.0,71.0,18.0,13.0,40.0,0.0,,11.78924259,2.48079034,8.496158068,51.65751921,3.556531284,5.488474204,3.315038419,,6.871569704,3.556531284,65262.70718232,23.6251,525.9999999906488,3,0,0,0,0
Leuzigen,Bern,47.1741568774041,7.45709581687129,502.914974479005,125.3891051,6.516679597,22.0325834,57.64158262,20.32583398,557,2.299820467,10.28,45.65853659,39.80487805,3.317073171,273.0,96.0,53.0,124.0,90.0,23.0,19.0,48.0,3.987240829,2.3,11.20974166,0.751109594,10.19688176,36.82713099,1.365653807,7.659041766,15.50017071,0.079663139,6.612040514,3.300330033,59386.219739292,31.8904,835.00000029225,2,0,0,0,0
Leysin,Vaud,46.3430729465151,7.01000329687692,1367.28466186859,203.6618201,53.49021682,25.11898466,61.02591222,13.85510312,1290,2.002325581,18.57,34.89751888,37.37864078,20.01078749,1422.0,36.0,135.0,1251.0,226.0,9.0,26.0,191.0,0.496031746,2.85,34.22940783,2.659523582,15.59360949,14.4456137,1.20539558,7.251506745,0.076533053,4.410217163,16.96163781,0.267865685,51394.610281924,61.9819,1472.9999984091598,33,1,1,1,0
Leytron,Valais,46.1871269357357,7.20810298405938,545.896097896621,120.0894521,17.59776536,17.9081316,56.98324022,25.10862818,1493,2.128600134,26.83,27.04613095,30.05952381,36.64434524,1438.0,272.0,312.0,854.0,276.0,72.0,42.0,162.0,7.878978884,0.59,29.77204942,30.9011504,11.13123136,14.63570516,0.830847891,0.543246698,,,9.54409885,,53580.496209511,77.7453,2332.000001286282,27,1,1,0,0
Lichtensteig,St. Gallen,47.3242930824937,9.0869652723253,676.256047012284,672.3404255,20.25316456,18.24894515,63.02742616,18.72362869,906,2.048565121,2.82,31.09540636,43.81625442,3.886925795,660.0,14.0,232.0,414.0,154.0,5.0,26.0,123.0,7.48262961,2.14,13.91371341,22.32665639,14.00616333,29.16795069,0.508474576,4.807395994,0.462249615,,13.1587057,0.400616333,56399.662921348,50.1957,1454.999999657647,4,0,0,0,0
Liddes,Valais,45.9918753039363,7.18570010673463,1393.27138977312,12.12482947,6.891701828,20.39381153,57.38396624,22.22222222,316,2.234177215,58.64,30.71939993,26.4405046,41.42516195,176.0,71.0,28.0,77.0,73.0,22.0,10.0,41.0,0.0,0.97,18.88198758,55.07246377,8.778467909,10.39337474,1.366459627,0.16563147,,,4.803312629,,48384.07079646,16.4022,518.00000013468,5,0,0,0,0
Liedertswil,Basel-Landschaft,47.3914890806551,7.71808996841142,678.9003070537,85.64102564,8.982035928,20.95808383,57.48502994,21.55688623,72,2.152777778,1.95,37.11340206,57.73195876,0.0,99.0,8.0,50.0,41.0,,4.0,,8.0,0.0,,7.901234568,5.185185185,19.25925926,47.40740741,2.222222222,1.481481482,6.913580247,,9.62962963,,62432.432432432,4.62,123.00000001229998,1,0,0,0,0
Liesberg,Basel-Landschaft,47.4035169637652,7.42935094888037,566.130112932995,88.44301766,12.88566243,15.88021779,61.88747731,22.2323049,518,2.090733591,12.46,36.64795509,53.08740978,1.443464314,630.0,36.0,433.0,161.0,67.0,13.0,17.0,37.0,0.0,3.72,6.906534326,21.7535153,12.82051282,40.28122415,1.447477254,2.315963606,0.496277916,,13.97849462,,63763.738317757,34.1136,725.000000435,6,0,0,0,0
Liestal,Basel-Landschaft,47.484987349491,7.7345016817415,372.874909872189,791.5841584,27.63532764,19.63032451,59.77346953,20.59620596,6466,2.183420971,18.18,16.40066043,59.0533847,0.715465052,16746.0,62.0,2190.0,14494.0,1570.0,19.0,188.0,1363.0,7.638937557,6.36,15.47845431,5.288651286,23.9460371,20.39754584,5.141544975,6.052886513,0.983100714,,22.62925622,,75359.126594701,460.7457,7774.000000953001,30,2,2,2,1
Ligerz,Bern,47.0847105672377,7.13706159999214,483.386775009334,305.5865922,6.581352834,17.55027422,53.93053016,28.51919561,259,2.092664093,1.79,32.0,52.0,2.857142857,194.0,107.0,15.0,72.0,58.0,24.0,6.0,28.0,0.0,,12.42653233,1.74643157,13.83711167,20.31905961,1.931150294,8.597816961,20.47019312,0.436607893,16.59109992,0.218303946,87094.980694981,22.5576,334.00000005492444,6,0,0,0,0
Lignerolle,Vaud,46.7408483435071,6.45593573863747,823.361802880652,40.97744361,18.34862385,22.24770642,62.8440367,14.90825688,164,2.646341463,10.64,48.58757062,46.42184557,0.282485876,96.0,31.0,10.0,55.0,35.0,10.0,6.0,19.0,0.0,4.77,23.29896907,0.948453608,17.89690722,28.16494845,7.505154639,4.783505155,0.742268041,1.443298969,13.15463918,0.329896907,64504.819277108,10.7078,278.0000001668,2,0,0,0,0
Lignières,Neuchâtel,47.0826979354322,7.06464612996447,853.600480796769,78.27476038,9.693877551,25.40816327,57.65306122,16.93877551,404,2.393564356,12.52,60.91127098,31.73461231,0.0,255.0,52.0,47.0,156.0,79.0,20.0,12.0,47.0,1.050420168,2.79,33.48214286,2.321428571,17.5,14.375,,13.48214286,,3.928571429,14.46428571,,67873.770491803,24.8418,644.0000001188922,3,0,0,0,0
Lindau,Zürich,47.4419209706,8.67160611707775,569.251520841382,467.4728941,20.82069581,20.99910794,61.6235504,17.37734166,2287,2.425448185,11.99,41.77852349,34.81543624,0.419463087,2802.0,73.0,1149.0,1580.0,359.0,24.0,80.0,255.0,0.0,2.05,12.37028995,3.915775235,12.39698841,39.85725219,3.736005553,12.39164872,3.324849154,0.138832031,7.530747735,3.607852909,83576.692373607,195.068,3460.000000632197,18,0,0,0,0
Linden,Bern,46.8473877199274,7.67856236524653,965.393917944282,98.26152683,4.230769231,20.76923077,59.61538462,19.61538462,502,2.348605578,13.23,60.37735849,32.83018868,0.528301887,555.0,171.0,159.0,225.0,133.0,62.0,20.0,51.0,3.1225605,1.77,3.658054831,0.600458244,4.503436833,62.25803903,2.804772063,3.950383187,6.984277475,0.055305365,5.340918069,5.751757921,58012.756264237,25.4676,865.0000006199167,5,0,0,0,0
Linescio,Ticino,46.3084180997674,8.58358587775678,720.618284601718,7.057057057,10.63829787,2.127659575,70.21276596,27.65957447,26,1.653846154,6.66,2.727272727,70.15151515,25.60606061,,,0.0,10.0,,,0.0,,0.0,,53.125,4.375,3.125,7.5,,0.0,,5.0,16.875,10.0,62239.285714286,1.7427,,3,0,0,0,0
Locarno,Ticino,46.1675378043332,8.79428252066253,249.491903959773,844.0877475,34.24822515,16.68356998,58.17063895,25.14579108,7896,1.962512665,18.69,32.99627461,30.8674827,9.260244811,13188.0,71.0,2513.0,10604.0,1873.0,18.0,224.0,1631.0,2.685485886,3.9,19.2550812,15.90002917,14.72657136,9.789620409,,1.027585983,,1.371195177,17.78663814,15.63097669,58270.380018388,380.2725,7523.000003347173,46,2,3,1,0
Lohn (SH),Schaffhausen,47.7558422079961,8.67091908507221,684.104327135719,152.5667351,9.421265141,24.09152086,58.27725437,17.63122476,305,2.42295082,4.87,54.09836066,37.29508197,0.204918033,155.0,21.0,51.0,83.0,55.0,6.0,10.0,39.0,2.594033722,,16.97054698,0.701262272,15.28751753,47.40532959,1.122019635,3.927068724,,,7.012622721,6.03085554,74299.678456592,23.1072,444.9999998487,2,0,0,0,0
Lohn-Ammannsegg,Solothurn,47.1696295863419,7.52436240838072,552.807903714478,634.8214286,8.368495077,17.79184248,59.84528833,22.3628692,1244,2.254019293,4.48,47.78761062,29.42477876,0.442477876,1037.0,22.0,315.0,700.0,172.0,8.0,32.0,132.0,4.991087344,0.5,25.42166844,8.524540343,18.31028719,22.32183559,0.805348731,11.30527275,3.023856557,,8.858836043,0.531834068,85540.520446097,115.052,1893.9999997319262,5,0,0,1,0
Löhningen,Schaffhausen,47.7012614247967,8.55373224118357,527.174309440888,215.8125915,12.48303935,23.47354138,57.53052917,18.99592944,604,2.413907285,6.83,53.13868613,37.81021898,0.145985402,305.0,55.0,113.0,137.0,95.0,19.0,14.0,62.0,2.747252747,0.54,15.24796447,1.03626943,18.87490748,44.92968172,3.84900074,5.9215396,,,4.811250925,3.330866025,71859.445407279,41.4629,973.0000000919927,1,0,0,0,0
Lommis,Thurgau,47.5228480523732,8.97493050878802,531.960625364445,140.6504065,12.46903386,21.71758877,63.7489678,14.53344344,475,2.511578947,8.61,61.99304751,26.18771727,2.317497103,449.0,54.0,208.0,187.0,101.0,20.0,19.0,62.0,0.816993464,,9.341117598,10.38365304,8.090075063,48.58215179,2.418682235,6.505421184,4.670558799,,7.798165138,2.210175146,74323.541247485,36.9388,858.0000000343199,5,0,0,1,0
Lommiswil,Solothurn,47.2236246093597,7.4716355137535,623.050895152614,267.3611111,7.597402597,21.03896104,57.46753247,21.49350649,649,2.365177196,5.76,44.02079723,42.80762565,0.0,167.0,36.0,32.0,99.0,68.0,15.0,7.0,46.0,8.507853403,0.52,18.96456257,14.83942414,14.47951274,29.15282392,0.359911406,7.447397564,2.380952381,,11.29568106,0.526024363,71158.902077151,47.9611,970.9999999101826,5,0,0,0,0
Lonay,Vaud,46.5272832199413,6.5210786683286,463.906952499412,717.4731183,21.7684526,21.46871487,58.1116523,20.41963282,1114,2.391382406,3.72,59.56873315,7.547169811,0.539083558,1815.0,65.0,435.0,1315.0,295.0,10.0,63.0,222.0,15.2549177,1.31,27.67133118,2.676713312,17.38069609,17.05776821,1.334768568,9.278794403,0.229637603,2.231790456,19.26085396,0.322927879,101607.39371534,109.9392,1715.9999996862173,9,0,0,0,0
Longirod,Vaud,46.4942679713851,6.25850402776239,939.546044367366,50.8994709,15.38461538,21.82952183,59.66735967,18.5031185,205,2.346341463,9.45,39.02953587,57.38396624,0.316455696,,39.0,,33.0,,15.0,,20.0,4.264392324,,24.04795487,1.163610719,11.21297602,20.94499295,1.97461213,12.97602257,0.81100141,1.445698166,21.36812412,0.176304654,76545.04950495,15.4621,331.9999999380267,1,0,0,0,0
Losone,Ticino,46.1652234614179,8.76185364456629,281.644506247714,723.0021598,22.62882748,18.25242718,58.4167289,23.33084391,3114,2.118175979,9.26,5.831533477,64.47084233,3.563714903,3195.0,20.0,1631.0,1544.0,561.0,8.0,136.0,417.0,15.40320145,1.76,17.07103972,15.20263459,12.33281807,16.99038914,,0.853551986,,0.961086095,15.59916661,17.09120237,64227.889447236,178.9389,4103.99999901504,16,2,1,1,0
Lostallo,Graubünden,46.3131751657956,9.1952396518881,477.262760577723,15.82776249,15.77639752,17.14285714,60.1242236,22.73291925,360,2.230555556,50.86,7.328094303,59.60707269,30.76620825,241.0,58.0,85.0,98.0,78.0,12.0,24.0,42.0,3.947368421,1.26,41.05263158,8.229665072,15.59808612,24.68899522,,2.583732057,3.540669857,,4.306220096,,55849.854227405,19.1565,568.00000009088,6,0,0,0,0
Lostorf,Solothurn,47.3835137094951,7.947151470878,489.447366472334,297.509434,11.54236428,19.8630137,59.05631659,21.08066971,1656,2.35205314,13.25,37.60361718,48.53051997,0.07535795,977.0,61.0,259.0,657.0,205.0,24.0,38.0,143.0,1.262945188,1.57,20.48383175,12.70362266,18.14976903,30.39144177,1.288597131,6.005348894,1.677607586,,8.290785315,0.401167031,76902.176403207,134.2712,2506.9999995115822,9,0,1,1,0
Lotzwil,Bern,47.1907115582561,7.79093634580788,548.509905560873,422.5080386,16.78082192,21.08066971,60.15981735,18.75951294,1143,2.265091864,6.22,47.25806452,37.09677419,0.161290323,892.0,36.0,413.0,443.0,145.0,12.0,34.0,99.0,5.479452055,6.47,8.825438027,0.924724205,16.48280337,33.31170236,8.657797967,8.976854856,7.289638763,0.540774389,8.933592905,2.449707982,61726.659856997,60.4304,1458.0000005132158,3,1,0,0,0
Lovatens,Vaud,46.691466432935,6.86473140711975,759.722813343629,39.19308357,5.882352941,17.64705882,61.02941176,21.32352941,60,2.266666667,3.47,78.38616715,17.86743516,0.0,,20.0,,7.0,,8.0,,5.0,0.0,,19.02654867,0.442477876,13.05309735,28.98230089,0.663716814,5.199115044,3.207964602,2.101769912,22.45575221,0.0,55622.222222222,4.0048,,2,0,0,0,0
Loveresse,Bern,47.242338771335,7.23654815164667,822.565066407435,73.34754797,7.848837209,23.8372093,54.94186047,21.22093023,149,2.295302013,4.69,46.80851064,46.80851064,1.063829787,237.0,16.0,97.0,124.0,,4.0,,22.0,18.46153846,,3.723887375,3.269754768,20.4359673,37.96548592,3.451407811,3.496821072,0.499545867,0.0,13.76021798,7.811080836,61739.393939394,8.1496,247.99999997024003,0,0,0,0,0
Lucens,Vaud,46.7084223941448,6.83839587835798,547.664857233875,217.9034769,36.50869255,24.00571565,60.4667778,15.52750655,1785,2.331092437,19.27,59.82374287,28.09745982,1.036806636,1111.0,99.0,479.0,533.0,208.0,38.0,41.0,129.0,17.17880474,8.8,21.27772613,1.487581352,19.86319564,26.78310533,1.089122061,5.976889361,0.43830522,3.592774605,16.26378005,0.717226723,59209.831460674,63.2361,2362.9999997041114,11,1,0,1,0
Lufingen,Zürich,47.4894787525455,8.59573852553131,502.433962770738,466.6023166,19.11460488,23.25196525,64.54282168,12.20521307,957,2.518286311,5.18,47.49034749,36.67953668,0.579150579,407.0,17.0,109.0,281.0,116.0,8.0,19.0,89.0,2.099958001,0.54,11.2452797,3.429349258,8.307719329,44.72644243,3.539123562,13.66470537,2.608237464,0.004390972,7.460261702,3.376657592,93495.823665893,80.5934,1546.9999997577625,4,0,0,0,0
